"player_team","position","ppr_points","ppr_adp","standard_points","standard_adp"
"Vernon Davis - WAS","TE",2.68713846153846,"null",1.45850769230769,"160.325"
"Tyler Gaffney - FA","RB",1.58384615384615,"211.54",0.853076923076923,"168.755"
"Mike Davis - SF","RB",1.56621538461538,"null",1.11536153846154,"160.485"
"Mack Brown - FA","RB",1.50939230769231,"null",1.17093076923077,"150.97"
"Dreamius Smith - SD","RB",1.45443076923077,"null",1.2645,"160.49"
"Dwayne Washington - DET","RB",1.43679230769231,"null",1.19544615384615,"160.435"
"James Develin - NE","RB",1.40112307692308,"null",0.853438461538461,"160.495"
"Harry Douglas - TEN","WR",2.4889,"null",1.54571538461538,"160.485"
"Akeem Hunt - FA","RB",1.36959230769231,"null",1.22773846153846,"150.98"
"Bruce Ellington - SF","WR",2.43686153846154,"null",2.43686153846154,"160.465"
"Gavin Escobar - DAL","TE",2.42072307692308,"null",1.38953076923077,"160.415"
"Rod Streater - SF","WR",2.41898461538462,"null",1.48591538461538,"150.99"
"Kerwynn Williams - FA","RB",1.31358461538462,"null",1.13558461538462,"150.97"
"Andre Williams - FA","RB",1.30562307692308,"null",0.951776923076923,"150.95"
"Carson Wentz - PHI","QB",10.7417538461538,"193.83",9.86483076923077,"173.1333"
"Josh Bellamy - CHI","WR",2.37509230769231,"null",1.47280769230769,"150.98"
"Orleans Darkwa - NYG","RB",1.27389230769231,"null",1.16090769230769,"160.485"
"Steve Johnson - SD","WR",2.36663076923077,"null",1.63898461538462,"160.46"
"Rashard Higgins - CLE","WR",2.32194615384615,"null",1.41797692307692,"160.47"
"Michael Burton - DET","RB",1.22439230769231,"null",0.738584615384615,"150.99"
"Kellen Davis - NYJ","TE",2.27966923076923,"null",1.37443076923077,"160.49"
"Damien Williams - MIA","RB",1.19271538461538,"null",0.785246153846154,"160.475"
"Jaron Brown - ARI","WR",2.28767692307692,"null",1.51385384615385,"160.475"
"Jonas Gray - FA","RB",1.16644615384615,"null",1.16644615384615,"150.98"
"Jalston Fowler - TEN","RB",1.15124615384615,"null",0.790661538461539,"160.495"
"Keith Marshall - WAS","RB",1.15050769230769,"null",1.15050769230769,"160.475"
"Tyler Varga - IND","RB",1.1216,"null",0.889461538461539,"150.99"
"DuJuan Harris - FA","RB",1.11601538461538,"null",0.9015,"150.98"
"Aaron Ripkowski - GB","RB",1.0776,"null",0.738407692307692,"160.48"
"Ty Montgomery - GB","WR",2.16416153846154,"null",1.38306923076923,"160.39"
"Garrett Hartley - FA","K",0,"null",0,"150.96"
"Alex Henery - FA","K",0,"null",0,"160.475"
"Billy Cundiff - FA","K",0,"null",0,"150.96"
"Josh Scobee - FA","K",0,"null",0,"150.95"
"Jordan Gay - FA","K",0,"null",0,"null"
"Zach Hocker - FA","K",0,"null",0,"150.94"
"Nate Freese - FA","K",0,"null",0,"160.48"
"Carey Spear - FA","K",0,"null",0,"150.94"
"Kyle Brindza - FA","K",0,"null",0,"150.96"
"Tom Obarski - FA","K",0,"null",0,"null"
"Blake Bell - SF","TE",2.08963846153846,"null",1.11687692307692,"160.475"
"Kelvin Taylor - FA","RB",0.992307692307692,"null",0.684615384615385,"150.94"
"Donald Brown - FA","RB",0.985923076923077,"null",0.985923076923077,"150.96"
"Tavarres King - NYG","WR",2.07015384615385,"null",1.43833076923077,"160.49"
"Brandon Pettigrew - DET","TE",2.05032307692308,"null",1.31099230769231,"160.435"
"James Jones - FA","WR",2.05169230769231,"null",2.05169230769231,"137.33"
"Andre Roberts - DET","WR",2.03130769230769,"null",1.40845384615385,"150.99"
"Louis Murphy - TB","WR",2.00539230769231,"null",1.26539230769231,"150.98"
"Rhett Ellison - MIN","TE",1.97352307692308,"null",1.23567692307692,"160.49"
"Tre Mason - LA","RB",0.877815384615385,"null",0.877815384615385,"160.465"
"Anthony Sherman - KC","RB",0.852469230769231,"null",0.545615384615385,"160.475"
"Jalen Richard - OAK","RB",0.844230769230769,"null",0.456715384615385,"160.495"
"Juwan Thompson - FA","RB",0.831730769230769,"null",0.714092307692308,"150.95"
"Bryan Walters - JAC","WR",1.91649230769231,"null",1.30063076923077,"150.98"
"Silas Redd - WAS","RB",0.812476923076923,"null",0.607623076923077,"150.99"
"Austin Johnson - NO","RB",0.806661538461538,"null",0.608292307692308,"150.98"
"Mike James - TB","RB",0.799523076923077,"null",0.636246153846154,"160.495"
"Knile Davis - KC","RB",0.798438461538462,"null",0.670015384615385,"160.48"
"Justin Hunter - FA","WR",1.89103076923077,"null",1.37564615384615,"150.97"
"Marc Mariani - FA","WR",1.87791538461538,"null",1.2655,"150.98"
"Lee Smith - OAK","TE",1.85847692307692,"null",1.06662307692308,"160.49"
"Rueben Randle - FA","WR",1.8434,"null",1.8434,"150.76"
"Trey Burton - PHI","TE",1.82683846153846,"null",1.01802307692308,"160.49"
"Jerome Simpson - FA","WR",1.82256923076923,"null",1.82256923076923,"150.98"
"Nate Washington - FA","WR",1.80521538461538,"null",1.80521538461538,"150.89"
"Cory Harkey - LA","TE",1.78817692307692,"null",0.934576923076923,"150.99"
"James Hanna - DAL","TE",1.78719230769231,"null",1.04232307692308,"160.49"
"Aldrick Robinson - ATL","WR",1.78376153846154,"null",1.15633076923077,"160.495"
"A.J. Derby - NE","TE",1.76457692307692,"null",1.14178461538462,"150.97"
"Derrick Coleman - SEA","RB",0.684615384615385,"null",0.553846153846154,"160.49"
"David Cobb - FA","RB",0.646169230769231,"null",0.646169230769231,"150.96"
"Nick Williams - ATL","WR",1.73227692307692,"null",1.14109230769231,"150.98"
"Dan Herron - FA","RB",0.626253846153846,"null",0.370215384615385,"150.98"
"Chris Givens - FA","WR",1.7053,"null",1.31086153846154,"150.99"
"Rob Housler - FA","TE",1.67072307692308,"null",1.02706923076923,"150.99"
"Kapri Bibbs - DEN","RB",0.574446153846154,"null",0.428607692307692,"160.485"
"Nelson Spruce - LA","WR",1.6696,"null",1.17166923076923,"150.96"
"John Kuhn - NO","RB",0.566084615384615,"null",0.427584615384615,"160.475"
"Stepfan Taylor - ARI","RB",0.565869230769231,"null",0.423107692307692,"160.49"
"Lorenzo Taliaferro - BAL","RB",0.562153846153846,"null",0.459723076923077,"160.49"
"Kenny Bell - FA","WR",1.60197692307692,"null",1.36351538461538,"150.98"
"George Atkinson - FA","RB",0.505407692307692,"null",0.306484615384615,"150.97"
"Corey Grant - JAC","RB",0.497446153846154,"null",0.4379,"160.49"
"Demetrius Harris - KC","TE",1.56695384615385,"null",0.948223076923077,"160.48"
"Raheem Mostert - CLE","RB",0.4614,"null",0.335853846153846,"160.5"
"Jay Prosch - HOU","RB",0.448169230769231,"null",0.448169230769231,"150.99"
"Tony Romo - DAL","QB",9.87787692307692,"155.44",9.87787692307692,"129.98"
"Aaron Burbridge - SF","WR",1.52801538461538,"null",0.934546153846154,"150.99"
"Dres Anderson - SF","WR",1.52695384615385,"null",0.925807692307692,"null"
"Malcolm Johnson - CLE","RB",0.415384615384615,"null",0.415384615384615,"150.98"
"Stedman Bailey - LA","WR",1.4986,"null",0.921846153846154,"150.98"
"Benjamin Watson - BAL","TE",1.47045384615385,"null",1.47045384615385,"148.2133"
"Kendall Gaskins - FA","RB",0.388207692307692,"null",0.242892307692308,"150.99"
"Terrell Watson - CLE","RB",0.380415384615385,"null",0.2611,"160.495"
"Devin Hester - FA","WR",1.45805384615385,"null",1.45805384615385,"150.94"
"Cordarrelle Patterson - MIN","WR",1.45574615384615,"null",0.929115384615385,"160.415"
"Tyreek Hill - KC","WR",1.44829230769231,"null",0.983992307692308,"160.485"
"Erik Swoope - IND","TE",1.42781538461538,"null",0.855123076923077,"160.5"
"Cedric Peerman - CIN","RB",0.3463,"null",0.234346153846154,"160.5"
"Demarcus Robinson - KC","WR",1.43457692307692,"null",0.869023076923077,"160.495"
"Marcus Murphy - NO","RB",0.337123076923077,"null",0.337123076923077,"160.49"
"Lucky Whitehead - DAL","WR",1.43167692307692,"null",0.991592307692308,"160.41"
"DeAnthony Thomas - KC","WR",1.42846153846154,"null",1.00498461538462,"160.425"
"Kenny Lawler - FA","WR",1.42799230769231,"null",1.30343846153846,"150.98"
"Alex Collins - SEA","RB",0.3182,"null",0.235892307692308,"160.415"
"Tommy Bohanon - FA","RB",0.315915384615385,"null",0.315915384615385,"150.99"
"Daryl Richardson - PIT","RB",0.315261538461538,"null",0.291438461538462,"160.495"
"Cole Wick - DET","TE",1.39118461538462,"null",0.807076923076923,"160.495"
"James OShaughnessy - KC","TE",1.39047692307692,"null",0.801623076923077,"160.495"
"Bryce Brown - SEA","RB",0.307938461538461,"null",0.307938461538461,"160.495"
"Bobby Rainey - NYG","RB",0.306592307692308,"null",0.260738461538462,"160.495"
"Wes Welker - LA","WR",1.39782307692308,"null",0.664307692307692,"160.445"
"Daniel Lasco - NO","RB",0.272938461538462,"null",0.189315384615385,"160.49"
"Ifeanyi Momah - FA","TE",1.34615384615385,"null",1.34615384615385,"150.99"
"Stephen Anderson - HOU","TE",1.34176153846154,"null",0.827969230769231,"160.49"
"Brandon Wilds - FA","RB",0.256038461538462,"null",0.152238461538462,"150.93"
"Aaron Dobson - FA","WR",1.33452307692308,"null",0.808076923076923,"150.96"
"Andy Janovich - DEN","RB",0.236353846153846,"null",0.236353846153846,"160.495"
"Nikita Whitlock - NYG","RB",0.222461538461538,"null",0.222461538461538,"150.99"
"Bernard Pierce - FA","RB",0.205869230769231,"null",0.129746153846154,"150.99"
"Brandon Tate - FA","WR",1.28600769230769,"null",1.03985384615385,"150.95"
"Zac Stacy - FA","RB",0.173576923076923,"null",0.173576923076923,"150.99"
"Trevor Davis - GB","WR",1.26406153846154,"null",0.996684615384615,"160.49"
"Khari Lee - CHI","TE",1.24692307692308,"null",0.728484615384615,"170"
"Adam Thielen - MIN","WR",1.25784615384615,"null",0.825669230769231,"160.485"
"Keshawn Martin - FA","WR",1.25250769230769,"null",0.9602,"150.95"
"Roosevelt Nix - PIT","RB",0.154830769230769,"null",0.0784538461538462,"170"
"Jerome Felton - FA","RB",0.149276923076923,"null",0.149276923076923,"150.99"
"Michael Hoomanawanui - NO","TE",1.19106153846154,"null",0.802753846153846,"160.475"
"Robby Anderson - NYJ","WR",1.20198461538462,"null",0.662238461538462,"150.99"
"Will Johnson - NYG","RB",0.102853846153846,"null",0.102853846153846,"150.99"
"Brandon Wegher - FA","RB",0.0833846153846154,"null",0.0799230769230769,"150.99"
"Chase Reynolds - LA","RB",0.0767230769230769,"null",0.0767230769230769,"null"
"John Crockett - GB","RB",0.0746153846153846,"null",0.0746153846153846,"160.475"
"Rod Smith - DAL","RB",0.0550153846153846,"null",0.0550153846153846,"150.97"
"Greg Salas - BUF","WR",1.13779230769231,"null",0.806815384615385,"150.99"
"Bradley Marquez - LA","WR",1.13023076923077,"null",0.630546153846154,"150.99"
"Justin Perillo - GB","TE",1.10976153846154,"null",0.684538461538461,"160.485"
"Darius Jackson - DAL","RB",0.0234538461538462,"null",0.0234538461538462,"160.485"
"Glenn Winston - CLE","RB",0.0126153846153846,"null",0.0126153846153846,"150.99"
"Peyton Barber - FA","RB",0.0100307692307692,"null",0.0100307692307692,"150.98"
"George Winn - FA","RB",0.00380769230769231,"null",0.00380769230769231,"151"
"Trey Williams - FA","RB",0.00242307692307692,"null",0.00242307692307692,"150.99"
"Devin Street - FA","WR",1.09616153846154,"null",0.724984615384615,"150.96"
"Ray Rice - FA","RB",0,"null",0,"160.455"
"Jed Collins - FA","RB",0,"null",0,"151"
"Shonn Greene - FA","RB",0,"null",0,"150.99"
"Knowshon Moreno - FA","RB",0,"null",0,"160.495"
"Chris Ogbonnaya - FA","RB",0,"null",0,"150.99"
"Antone Smith - NYJ","RB",0,"null",0,"160.49"
"Erik Lorig - FA","RB",0,"null",0,"150.99"
"Joique Bell - FA","RB",0,"null",0,"150.89"
"Anthony Dixon - FA","RB",0,"null",0,"150.98"
"Jonathan Dwyer - FA","RB",0,"null",0,"151"
"Toby Gerhart - FA","RB",0,"null",0,"150.99"
"Deji Karim - FA","RB",0,"null",0,"151"
"Roy Helu - FA","RB",0,"null",0,"150.99"
"Kendall Hunter - NO","RB",0,"null",0,"150.99"
"Daniel Thomas - FA","RB",0,"null",0,"150.98"
"Stevan Ridley - FA","RB",0,"null",0,"150.97"
"Ahmad Bradshaw - IND","RB",0,"null",0,"160.475"
"Brian Leonard - FA","RB",0,"null",0,"151"
"Marshawn Lynch - FA","RB",0,"null",0,"126.93"
"Steven Jackson - NE","RB",0,"null",0,"160.485"
"Ronnie Brown - FA","RB",0,"null",0,"150.99"
"Pierre Thomas - FA","RB",0,"null",0,"150.97"
"Jackie Battle - FA","RB",0,"null",0,"151"
"Darrel Young - FA","RB",0,"null",0,"150.99"
"John Conner - FA","RB",0,"null",0,"151"
"Tyler Clutts - FA","RB",0,"null",0,"151"
"Will Tukuafu - FA","RB",0,"null",0,"null"
"Robert Hughes - FA","RB",0,"null",0,"150.99"
"Henry Hynoski - FA","RB",0,"null",0,"151"
"Cyrus Gray - ATL","RB",0,"null",0,"150.99"
"Vick Ballard - FA","RB",0,"null",0,"151"
"Trent Richardson - FA","RB",0,"null",0,"150.93"
"LaMichael James - FA","RB",0,"null",0,"150.99"
"Chris Polk - HOU","RB",0,"null",0,"160.495"
"Edwin Baker - FA","RB",0,"null",0,"151"
"Joe Banyard - JAC","RB",0,"null",0,"150.99"
"Jorvorskie Lane - FA","RB",0,"null",0,"150.99"
"Cameron Marshall - FA","RB",0,"null",0,"null"
"Montee Ball - FA","RB",0,"null",0,"160.485"
"Joseph Randle - FA","RB",0,"null",0,"160.475"
"Matthew Tucker - PHI","RB",0,"null",0,"null"
"Michael Cox - FA","RB",0,"null",0,"150.99"
"Lache Seastrunk - FA","RB",0,"null",0,"151"
"Storm Johnson - FA","RB",0,"null",0,"150.99"
"Dri Archer - BUF","RB",0,"null",0,"160.475"
"Bishop Sankey - FA","RB",0,"null",0,"150.96"
"Marion Grice - FA","RB",0,"null",0,"151"
"James Wilder - CIN","RB",0,"null",0,"null"
"Trey Watts - LA","RB",0,"null",0,"150.99"
"Darrin Reaves - FA","RB",0,"null",0,"150.99"
"Senorise Perry - FA","RB",0,"null",0,"null"
"Branden Oliver - SD","RB",0,"null",0,"160.475"
"Josh Harris - PIT","RB",0,"null",0,"151"
"Terrence Magee - BAL","RB",0,"null",0,"null"
"Kenny Hilliard - FA","RB",0,"null",0,"150.99"
"Joey Iosefa - FA","RB",0,"null",0,"150.99"
"Jarryd Hayne - FA","RB",0,"null",0,"150.97"
"Alonzo Harris - FA","RB",0,"null",0,"150.99"
"Gus Johnson - FA","RB",0,"null",0,"150.99"
"Michael Dyer - FA","RB",0,"null",0,"151"
"Jahwan Edwards - SD","RB",0,"null",0,"null"
"Zac Brooks - FA","RB",0,"null",0,"150.99"
"Marshaun Coprich - FA","RB",0,"null",0,"150.99"
"Aaron Green - FA","RB",0,"null",0,"150.99"
"Tre Madden - SEA","RB",0,"null",0,"150.97"
"Devon Johnson - CAR","RB",0,"null",0,"160.485"
"Rajion Neal - CLE","RB",-0.00380769230769231,"null",-0.0453230769230769,"151"
"Jerell Adams - NYG","TE",1.06378461538462,"null",0.702161538461539,"160.465"
"Jeremy Butler - FA","WR",1.02760769230769,"null",0.543215384615385,"150.95"
"Griff Whalen - MIA","WR",1.01854615384615,"null",0.626907692307692,"150.99"
"Nick Vannett - SEA","TE",0.995576923076923,"null",0.675238461538462,"160.475"
"C.J. Uzomah - CIN","TE",0.991369230769231,"null",0.593869230769231,"160.495"
"Chris Matthews - BAL","WR",1.00704615384615,"null",1.00704615384615,"150.96"
"Jason Avant - KC","WR",0.995776923076923,"null",0.462938461538462,"160.495"
"Eric Weems - ATL","WR",0.938192307692308,"null",0.806907692307692,"150.98"
"Troy Niklas - ARI","TE",0.922230769230769,"null",0.5956,"160.485"
"Greg Little - FA","WR",0.926907692307692,"null",0.926907692307692,"150.99"
"Javontee Herndon - SD","WR",0.925992307692308,"null",0.847053846153846,"150.99"
"James Wright - CIN","WR",0.8987,"null",0.745830769230769,"150.98"
"Kolby Listenbee - BUF","WR",0.893330769230769,"null",0.581084615384615,"160.495"
"Keith Mumphery - HOU","WR",0.892446153846154,"null",0.659376923076923,"150.99"
"Brandon Bostick - NYJ","TE",0.860092307692308,"null",0.468915384615385,"160.495"
"Jordan Taylor - DEN","WR",0.868307692307692,"null",0.868307692307692,"160.485"
"Paul Turner - PHI","WR",0.858923076923077,"null",0.858923076923077,"150.98"
"DeVier Posey - FA","WR",0.850530769230769,"null",0.850530769230769,"150.99"
"Kaelin Clay - BAL","WR",0.850392307692308,"null",0.631246153846154,"150.99"
"Cameron Meredith - CHI","WR",0.845423076923077,"null",0.545061538461538,"150.99"
"Charone Peake - NYJ","WR",0.841907692307692,"null",0.510415384615385,"160.49"
"Rashad Ross - WAS","WR",0.836838461538462,"null",0.7225,"150.98"
"Sean McGrath - SD","TE",0.790269230769231,"null",0.593661538461538,"160.495"
"Daniel Fells - NYG","TE",0.787830769230769,"null",0.431453846153846,"160.495"
"Roger Lewis - NYG","WR",0.797630769230769,"null",0.490207692307692,"150.98"
"Deonte Thompson - CHI","WR",0.777430769230769,"null",0.601023076923077,"150.98"
"Jalin Marshall - NYJ","WR",0.764438461538462,"null",0.493653846153846,"160.485"
"Tre McBride - TEN","WR",0.761423076923077,"null",0.532576923076923,"150.98"
"Marcus Easley - BUF","WR",0.740946153846154,"null",0.524723076923077,"150.99"
"Russell Shepard - TB","WR",0.721792307692308,"null",0.458346153846154,"150.98"
"Jakeem Grant - MIA","WR",0.717853846153846,"null",0.558307692307692,"160.48"
"Corey Fuller - DET","WR",0.694438461538461,"null",0.488692307692308,"150.99"
"Logan Paulsen - FA","TE",0.677361538461538,"null",0.391969230769231,"150.99"
"Luke Stocker - TB","TE",0.655715384615385,"null",0.3431,"160.495"
"Geremy Davis - FA","WR",0.668761538461538,"null",0.379907692307692,"150.99"
"Michael Campanaro - BAL","WR",0.657807692307692,"null",0.657807692307692,"150.99"
"Jonathan Krause - FA","WR",0.656123076923077,"null",0.656123076923077,"150.99"
"Ben Braunecker - FA","TE",0.636153846153846,"null",0.366923076923077,"150.99"
"Dezmin Lewis - FA","WR",0.619046153846154,"null",0.211353846153846,"150.99"
"Jeff Cumberland - SD","TE",0.6017,"null",0.441315384615385,"160.495"
"Brenton Bersin - CAR","WR",0.605069230769231,"null",0.407976923076923,"150.99"
"Clay Harbor - NE","TE",0.585153846153846,"null",0.401592307692308,"160.48"
"RaShaun Allen - SEA","TE",0.569338461538462,"null",0.569338461538462,"150.97"
"Gerald Christian - FA","TE",0.565861538461539,"null",0.565861538461539,"150.99"
"Myles White - NYG","WR",0.574084615384615,"null",0.574084615384615,"150.98"
"Marquez North - LA","WR",0.560515384615385,"null",0.324153846153846,"150.99"
"John Phillips - DEN","TE",0.544638461538462,"null",0.315107692307692,"160.48"
"Derek Carrier - WAS","TE",0.531176923076923,"null",0.267930769230769,"160.49"
"Xavier Grimble - PIT","TE",0.520223076923077,"null",0.454484615384615,"150.98"
"Andre Caldwell - DET","WR",0.5273,"null",0.3716,"150.98"
"Cooper Helfet - FA","TE",0.506846153846154,"null",0.506846153846154,"150.98"
"Phillip Supernaw - TEN","TE",0.500961538461538,"null",0.195630769230769,"160.49"
"Chase Coffman - IND","TE",0.499930769230769,"null",0.499930769230769,"160.49"
"Jake Stoneburner - FA","TE",0.494553846153846,"null",0.435730769230769,"150.99"
"Jerome Cunningham - FA","TE",0.491661538461538,"null",0.2114,"150.98"
"Levine Toilolo - ATL","TE",0.4914,"null",0.272553846153846,"160.49"
"Justice Cunningham - FA","TE",0.489492307692308,"null",0.489492307692308,"150.98"
"Evan Spencer - TB","WR",0.486961538461538,"null",0.482192307692308,"151"
"Matt Spaeth - FA","TE",0.468661538461538,"null",0.468661538461538,"150.98"
"Garrett Graham - DEN","TE",0.457738461538462,"null",0.433076923076923,"160.465"
"Walt Powell - BUF","WR",0.472730769230769,"null",0.393646153846154,"150.99"
"Zach Sudfeld - FA","TE",0.456015384615385,"null",0.3107,"150.99"
"Donteea Dye - TB","WR",0.464053846153846,"null",0.464053846153846,"151"
"Brandon Myers - TB","TE",0.446376923076923,"null",0.299984615384615,"160.495"
"Darren Waller - BAL","WR",0.443846153846154,"null",0.220769230769231,"150.99"
"Kevin Norwood - CAR","WR",0.4394,"null",0.281523076923077,"150.99"
"Chris Gragg - BUF","TE",0.416215384615385,"null",0.416215384615385,"160.49"
"Kevin Smith - SEA","WR",0.409038461538462,"null",0.409038461538462,"150.97"
"Nic Jacobs - FA","TE",0.3828,"null",0.2098,"150.98"
"Cody Core - CIN","WR",0.391084615384615,"null",0.237946153846154,"160.495"
"Frankie Hammond - FA","WR",0.390246153846154,"null",0.348730769230769,"150.99"
"Randall Telfer - CLE","TE",0.371115384615385,"null",0.319684615384615,"160.495"
"Nick OLeary - BUF","TE",0.370969230769231,"null",0.232315384615385,"160.495"
"David Johnson - PIT","TE",0.359307692307692,"null",0.227384615384615,"160.475"
"Ben Koyack - JAC","TE",0.348438461538462,"null",0.230407692307692,"160.5"
"Jordan Payton - CLE","WR",0.339453846153846,"null",0.195553846153846,"160.48"
"Ricardo Louis - CLE","WR",0.329876923076923,"null",0.234461538461538,"160.495"
"MarQueis Gray - MIA","TE",0.309253846153846,"null",0.192607692307692,"160.495"
"Tony Moeaki - FA","TE",0.305815384615385,"null",0.278130769230769,"150.98"
"Case Keenum - LA","QB",8.66325384615385,"null",8.24786923076923,"160.465"
"Hakeem Nicks - FA","WR",0.298553846153846,"null",0.298553846153846,"150.98"
"Asante Cleveland - SD","TE",0.248192307692308,"null",0.118023076923077,"160.495"
"Jeremy Ross - FA","WR",0.246484615384615,"null",0.246484615384615,"150.99"
"Temarrick Hemingway - LA","TE",0.2111,"null",0.112815384615385,"160.49"
"Nick Boyle - BAL","TE",0.206515384615385,"null",0.108853846153846,"160.49"
"Isaiah Burse - DEN","WR",0.201353846153846,"null",0.201353846153846,"151"
"Andrew Quarless - DET","TE",0.183530769230769,"null",0.0935153846153846,"160.49"
"Brittan Golden - FA","WR",0.175046153846154,"null",0.140446153846154,"150.99"
"Brian Leonhardt - OAK","TE",0.138861538461538,"null",0.138861538461538,"150.99"
"Matthew Mulligan - FA","TE",0.0937307692307692,"null",0.0937307692307692,"150.99"
"Brandon Williams - SEA","TE",0.0765461538461538,"null",0.0765461538461538,"160.485"
"Seyi Ajirotutu - PHI","WR",0.0809615384615385,"null",0.0290615384615385,"150.99"
"Beau Sandland - FA","TE",0.0577692307692308,"null",0.0330615384615385,"150.97"
"D.J. Foster - NE","WR",0.0729,"null",0.0729,"150.97"
"David Morgan - MIN","TE",0.0533461538461538,"null",0.0177846153846154,"150.98"
"Matthew Slater - NE","WR",0.0621923076923077,"null",0.0621923076923077,"150.99"
"Geoff Swaim - DAL","TE",0.0454461538461538,"null",0.0454461538461538,"160.495"
"Alex Erickson - CIN","WR",0.0555,"null",0.0388230769230769,"160.495"
"Kennard Backman - GB","TE",0.0287076923076923,"null",0.0287076923076923,"160.485"
"Josh Boyce - FA","WR",0.0186846153846154,"null",-0.0228384615384615,"150.99"
"Fred Davis - FA","TE",0,"null",0,"150.99"
"John Carlson - FA","TE",0,"null",0,"151"
"Craig Stevens - FA","TE",0,"null",0,"150.98"
"James Casey - FA","TE",0,"null",0,"150.99"
"Bear Pascoe - NE","TE",0,"null",0,"160.495"
"Anthony McCoy - SEA","TE",0,"null",0,"160.49"
"Scott Chandler - FA","TE",0,"null",0,"150.94"
"Clark Harris - CIN","TE",0,"null",0,"170"
"Owen Daniels - FA","TE",0,"null",0,"150.82"
"Richard Gordon - BAL","TE",0,"null",0,"150.99"
"David Ausberry - FA","TE",0,"null",0,"150.99"
"Alex Smith - WAS","TE",0,"null",0,"160.495"
"Zach Miller - FA","TE",0,"null",0,"150.97"
"Orson Charles - DET","TE",0,"null",0,"160.495"
"Chase Ford - FA","TE",0,"null",0,"150.99"
"Adrien Robinson - FA","TE",0,"null",0,"150.98"
"Michael Williams - FA","TE",0,"null",0,"150.97"
"Chris Pantale - FA","TE",0,"null",0,"null"
"Joseph Fauria - FA","TE",0,"null",0,"151"
"Nick Kasa - FA","TE",0,"null",0,"151"
"Tim Wright - DET","TE",0,"null",0,"160.48"
"Arthur Lynch - FA","TE",0,"null",0,"null"
"Blake Annen - FA","TE",0,"null",0,"null"
"Marcel Jensen - WAS","TE",0,"null",0,"160.495"
"Gator Hoskins - FA","TE",0,"null",0,"150.99"
"Rory Anderson - SF","TE",0,"null",0,"150.99"
"Beau Gardner - ATL","TE",0,"null",0,"null"
"Gabe Holmes - OAK","TE",0,"null",0,"null"
"Matt LaCosse - NYG","TE",0,"null",0,"170"
"Wes Saxton - FA","TE",0,"null",0,"150.99"
"Mitchell Henry - FA","TE",0,"null",0,"150.98"
"E.J. Bibbs - FA","TE",0,"null",0,"150.99"
"Brian Parker - FA","TE",0,"null",0,"null"
"Thomas Duarte - FA","TE",0,"null",0,"150.98"
"Rico Gathers - FA","TE",0,"null",0,"150.98"
"Donnie Avery - FA","WR",0,"null",0,"150.99"
"Percy Harvin - FA","WR",0,"null",0,"null"
"Brandon Gibson - NE","WR",0,"null",0,"151"
"Brian Hartline - FA","WR",0,"null",0,"150.97"
"Arrelious Benn - JAC","WR",0,"null",0,"null"
"Riley Cooper - FA","WR",0,"null",0,"150.97"
"Jacoby Ford - FA","WR",0,"null",0,"150.99"
"Preston Parker - FA","WR",0,"null",0,"150.99"
"Leonard Hankerson - FA","WR",0,"null",0,"150.98"
"Ricardo Lockette - FA","WR",0,"null",0,"150.95"
"Tandon Doss - FA","WR",0,"null",0,"151"
"Dwayne Bowe - FA","WR",0,"null",0,"150.98"
"Jacoby Jones - FA","WR",0,"null",0,"150.96"
"Miles Austin - FA","WR",0,"null",0,"150.95"
"Marques Colston - FA","WR",0,"null",0,"150.94"
"Derek Hagan - FA","WR",0,"null",0,"151"
"Greg Jennings - FA","WR",0,"null",0,"150.93"
"Kris Durham - FA","WR",0,"null",0,"151"
"Jerricho Cotchery - FA","WR",0,"null",0,"150.96"
"Josh Cribbs - FA","WR",0,"null",0,"150.99"
"Lance Moore - FA","WR",0,"null",0,"150.98"
"Roddy White - FA","WR",0,"null",0,"150.91"
"David Nelson - PIT","WR",0,"null",0,"150.99"
"Mike Williams - FA","WR",0,"null",0,"150.99"
"Vincent Brown - FA","WR",0,"null",0,"150.99"
"Drew Davis - FA","WR",0,"null",0,"150.99"
"Jarrett Boykin - FA","WR",0,"null",0,"151"
"LaVon Brazill - FA","WR",0,"null",0,"150.99"
"Ryan Broyles - FA","WR",0,"null",0,"150.99"
"LaRon Byrd - FA","WR",0,"null",0,"null"
"Juron Criner - FA","WR",0,"null",0,"151"
"T.J. Graham - FA","WR",0,"null",0,"150.98"
"Chris Owusu - NYJ","WR",0,"null",0,"151"
"Nick Toon - FA","WR",0,"null",0,"150.99"
"Justin Blackmon - JAC","WR",0,"null",0,"160.49"
"Stephen Hill - FA","WR",0,"null",0,"150.98"
"Brian Tyms - FA","WR",0,"null",0,"151"
"Nathan Palmer - CHI","WR",0,"null",0,"null"
"Saalim Hakim - FA","WR",0,"null",0,"null"
"Mike Brown - FA","WR",0,"null",0,"150.99"
"Damaris Johnson - FA","WR",0,"null",0,"150.98"
"Cobi Hamilton - FA","WR",0,"null",0,"null"
"Rodney Smith - FA","WR",0,"null",0,"null"
"Marlon Brown - FA","WR",0,"null",0,"150.99"
"Justin Brown - FA","WR",0,"null",0,"151"
"Kevin Dorsey - NE","WR",0,"null",0,"151"
"Eric Rogers - SF","WR",0,"null",0,"150.95"
"Martavis Bryant - PIT","WR",0,"null",0,"160.095"
"Shaq Evans - JAC","WR",0,"null",0,"null"
